id,title,avgscore,backCateName,areaname,avgprice,comments
1012060503,鸿姐老火锅（五道口店）,4.9,重庆火锅,五道口,139.0,12
947579238,半天妖烤鱼（昌平路劲世界城店）,4.9,烤鱼,昌平镇,81.0,81
1104213800,醉二肥肠火锅专门店（五里坨店）,4.9,四川火锅,五里坨,77.0,61
98130940,巫山烤全鱼（新中街总店）,4.9,烤鱼,密云县县城,67.0,742
159969580,辣香婆烤鱼粥烧烤,4.9,烤鱼,后沙峪,62.0,183
561344801,半天妖烤鱼（龙湖长楹天街店）,4.9,烤鱼,常营,81.0,89
187435646,老李家炒鸡·鸡汤烩面（回龙观店）,4.9,烩面,回龙观,29.0,46
1930509940,溪客莱·重庆九宫格老火锅（千禧店）,4.9,重庆火锅,青塔,82.0,71
1604321273,我们一起去成都（大兴龙湖店）,4.9,川菜,庞各庄,38.0,64
300163,北京重庆饭店,4.9,川菜,左家庄,115.0,62
549991105,邹三姐宏源家宴·川菜（西关店）,4.9,川菜,昌平镇,0.0,98
1653047833,尧日渔乡湘菜（小井店）,5.0,湘菜,北大地/万丰路,102.0,45
686382068,眉州东坡（西大望路店）,4.9,川菜,十里河,75.0,32
906972358,南锣肥猫·麻辣烤鱼（乐成中心SPACE3店）,4.9,烤鱼,双井,120.0,25
195405015,古兰铜锅涮肉（城关店）,4.9,老北京火锅,城关街道,58.0,123
1721856161,十里湘重庆火锅（梨园店）,4.9,重庆火锅,梨园,68.0,226
1444086953,酒拾久坐·水煮鱼（中关村店）,4.9,川菜,中关村,87.0,45
1247644035,谭小嗨·牛骨老卤汁火锅（双榆树店）,4.9,四川火锅,双榆树,59.0,133
1367191125,鱼小渔烤鱼·串吧（亦庄亦城名苑店）,4.9,烤鱼,亦庄,83.0,50
795485645,渝湘情烤鱼牛蛙（双桥店）,4.8,烤鱼,双桥,70.0,93
1551354236,麻婆小馆麻辣牛蛙小龙虾烧烤,4.9,川菜,西直河,48.0,173
717254654,鼎鑫·铁锅炖·私房菜（大都汇店）,4.9,东北菜,门头沟城区,71.0,165
796598500,蜀龙码头·金牌水煮鱼（丽泽店）,4.9,酸菜鱼/水煮鱼,丽泽桥/丰管路,147.0,12
1761291683,山城妹儿市井火锅,4.9,重庆火锅,宋庄,78.0,76
1468360080,川少渔家·水煮鱼（新光界店）,4.9,川菜,丽泽桥/丰管路,77.0,43
703127241,食客小馆,4.9,川菜,顺义城区,55.0,61
1150590792,麻辣香锅（新世界百货2期店）,4.9,干锅/香锅,崇文门,38.0,143
1728769545,渝芙蓉烤全鱼·川菜（金隅智造工场店）,4.9,烤鱼,西三旗,69.0,51
1058352640,峨嵋酒家（金沟河店）,4.9,川菜,五棵松,111.0,10
1328373472,有搞头烤鱼川菜馆,4.9,烤鱼,草桥/公益西桥,72.0,27
190402344,鱼你在一起（平谷新开街店）,4.8,酸菜鱼/水煮鱼,平谷城区,33.0,84
597002810,二胖麻辣香锅（顺义店）,4.9,干锅/香锅,顺义城区,35.0,125
738539010,捷猫烤鱼川湘菜,4.9,烤鱼,北七家,47.0,55
1887128546,哈拉气烧烤文化馆（加州水郡店）,4.9,烤串,华冠天地,74.0,85
275050,棕榈泉北京中心,4.9,川菜,朝阳公园/团结湖,545.0,59
574482477,耍锅锅重庆火锅,4.9,重庆火锅,东城区,96.0,20
